image_path,en_caption,caption_es,caption_zh,caption_ur
/content/flickr30k_images/118717792.jpg,"A festival is going on right outside a lake , with several drummers in red shirts and a man on stilts playing the drums .","Un festival se celebra justo fuera de un lago , con varios bateristas en camisas rojas y un hombre en zancos tocando la batería .","一个节日正在湖外举行, 几个穿红衬衣的鼓手和一个穿高跟鞋的人在打鼓。",ایک عید جھیل کے باہر جا رہی ہے جس میں سُرخ رنگ کے گارے اور ایک آدمی سُرخ رنگ میں کھیل رہا ہے ۔
/content/flickr30k_images/1187252153.jpg,A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him .,Un hombre en una camisa blanca con almohadillas calientes está sosteniendo una bandeja con una variedad de panes con una cerca de madera detrás de él.,"身着白衬衫、有热垫的男子在身后拿着一个盘子,",ایک سفید چہرے سے ایک شخص سفید چہرے پر لپٹے ہوئے روٹی اپنے پیچھے سے مختلف روٹیوں سے لپٹا ہے ۔
/content/flickr30k_images/1187435567.jpg,A small dog plays with a toy on top of a white blanket .,Un perro pequeño juega con un juguete encima de una manta blanca.,一只小狗在白色毯子上玩玩具,ایک چھوٹی سی کتے سفید رنگ کے بالکل اُوپر نظر آتا ہے ۔
/content/flickr30k_images/1187593464.jpg,A dog running across a grassy field with a stick in its mouth .,Un perro corriendo a través de un campo de hierba con un palo en su boca.,一只狗在草地上跑来跑去 嘴里塞着根棍子,کتے کا کتا اپنے مُنہ پر چھڑی چلاتا ہے ۔
/content/flickr30k_images/118771635.jpg,A girl wearing glasses and a brown plaid long-sleeved shirt holds a cup and looks through a book with people photographs and text .,Una chica con gafas y una camisa marrón de manga larga con cuadros sostiene una taza y mira a través de un libro con fotos de la gente y texto .,"身戴眼镜和棕色长袖衬衫的女孩拿着杯子,",ایک لڑکی کا لباس پہننا اور لمبی سے لمبی عمر والی ایک کپ کا سامنا کرتا ہے اور لوگوں کی تصاویر اور متن کے ساتھ ایک کتاب میں نظر آتا ہے.
/content/flickr30k_images/1187993157.jpg,"In a park , a boy is bent to read the tree description , and a girl is standing nearby waiting for him .","En un parque , un niño está inclinado a leer la descripción del árbol , y una chica está de pie cerca esperando por él .","在公园里,一个男孩弯着腰看树的描述,一个女孩站在附近等他。",ایک پارک میں ، ایک لڑکے کو اس درخت کی تصویر پڑھنے کی کوشش کرنی پڑتی ہے اور لڑکی اُس کے قریب کھڑی رہتی ہے ۔
/content/flickr30k_images/118802644.jpg,Two men in black clothes at a meat market showing a red meat while workers in blue look on .,Dos hombres vestidos de negro en un mercado de carne mostrando una carne roja mientras que los trabajadores en azul mirada en.,"两名身着黑衣男子在肉类市场展示红肉,",گوشت کے کپڑے پر سیاہ رنگ والے دو آدمی نیلے رنگ کا گوشت ظاہر کرتے ہیں ۔
/content/flickr30k_images/1188199432.jpg,Several children sit on a carnival ride in front of the face of a clown and several fake balloons .,Varios niños se sientan en un paseo de carnaval frente a la cara de un payaso y varios globos falsos.,数名儿童坐在小丑脸前的嘉年华骑车和几个假气球。,بہتیرے بچے ایک پُراسرار مخلوق کے چہرے پر بیٹھ کر بیٹھ جاتے ہیں اور کئی پُراسرار مجسّموں کے سامنے بیٹھ جاتے ہیں ۔
/content/flickr30k_images/118854260.jpg,A blond woman wearing glasses and a gray sweatshirt is cutting something with scissors .,Una mujer rubia con gafas y una sudadera gris está cortando algo con tijeras.,穿着眼镜和灰色汗衫的金发女子 正在用剪刀剪东西,اِس کی ایک وجہ تو یہ ہے کہ اِس میں کوئی بُری بات نظر نہیں آتی ۔
/content/flickr30k_images/118865844.jpg,A woman wearing a pink sweater and eyeglasses is wiping a wooden table with a pink sponge .,Una mujer que lleva un suéter rosa y gafas está limpiando una mesa de madera con una esponja rosa.,身穿粉红色毛衣和眼镜的妇女用粉红色海绵擦掉一张木制桌子。,اِس کے نتیجے میں اُس نے اُس سے کہا : ” تُم اپنے آپ کو ہر طرح کے مال سے بچائے رکھو ۔ “
/content/flickr30k_images/1188670028.jpg,"A man in a blue tee-shirt , wearing a cap , is riding a white horse down a dirt road , in a rural setting of grass and hills .","Un hombre en una camiseta azul , con un gorro , está montando un caballo blanco por un camino de tierra , en un entorno rural de hierba y colinas .","身穿蓝色T恤, 身着帽子, 骑着白马走在泥土路上, 身处草地和山丘的农村。",ایک نیلے ٹی وی میں ایک شخص، ایک سرخ گھوڑے کو ایک گندگی کی راہ پر سوار کر رہا ہے، گھاس اور پہاڑوں کے دیہی علاقوں میں.
/content/flickr30k_images/118897631.jpg,A woman cooks on the stove in her kitchen as her dog begs below .,Una mujer cocina en la estufa en su cocina como su perro mendiga abajo.,"在厨房的炉子上做饭,",ایک عورت اپنے باورچی‌خانے میں کھانا پکاتی ہے اور اُس کا کتے اُس سے درخواست کرتی ہے ۔
/content/flickr30k_images/118939364.jpg,Redhead woman in pigtails and glasses sewing on a sewing machine .,Pelirroja en coletas y gafas cosiendo en una máquina de coser.,红发女人在猪尾和眼镜缝纫 在缝纫机上。,لال سُرخ عورت کا سُرخ رنگ ہے اور ایک مشین پر گولی مار رہی ہے ۔
/content/flickr30k_images/118939861.jpg,Two bald men in a bedroom with one man working on a desktop computer and the observing while seated on the bed next to him .,Dos hombres calvos en un dormitorio con un hombre trabajando en una computadora de escritorio y la observación mientras se sienta en la cama al lado de él.,"两名秃顶男子坐在卧室, 一名男子在台式电脑上工作,",دو آدمی ایک کمپیوٹر کمپیوٹر پر کام کرتے ہوئے دیکھتے ہیں اور اپنے ساتھ بستر پر بیٹھ کر بیٹھ جاتے ہیں.
/content/flickr30k_images/1189977786.jpg,One dog is jumping into a pool while another runs along side the pool 's edge .,Un perro está saltando en una piscina mientras que otro corre a lo largo del borde de la piscina.,"一只狗跳进游泳池,另一只狗沿着游泳池的边缘边跑。",ایک کتا ایک حوض میں کود رہا ہے اور دوسری طرف چل رہا ہے 'ٹی'
/content/flickr30k_images/1190083977.jpg,"A young boy , wearing shorts and a red tank top , is sliding down a mountain of snow , riding a board on his belly .","Un chico joven, usando pantalones cortos y una camiseta de tanque roja, se desliza por una montaña de nieve, montando una tabla en su vientre.","身穿短裤和红色坦克顶部的年轻男孩正滑下雪山,",ایک نوجوان لڑکا جو چھوٹی سی چیزیں پہنتا ہے وہ برف کے پہاڑ پر بیٹھ رہا ہے اور اُسکے پیٹ میں ایک بورڈ سوار سوار ہے ۔
/content/flickr30k_images/119082045.jpg,A man and a woman locking arms ( wearing expensive clothing ) next to glass display ( perhaps retail stores ) on the sidewalk in an urban setting .,Un hombre y una mujer con los brazos cerrados (con ropa cara) junto a la pantalla de vidrio (tal vez tiendas minoristas) en la acera en un entorno urbano.,一男一女(身着贵重衣服)在城市环境的人行道上玻璃展(或许是零售店)旁边锁着武器。,ایک مرد اور عورت نے ایک شہری جگہ پر شیشے کے کپڑے پہنے ہوئے شیشے کے لئے ( کھلے کپڑے ) تیار کئے ۔
/content/flickr30k_images/1190951807.jpg,"A man wearing an orange construction hat wipes his face , while another man in an orange construction hat hoists something up on a chain pulley , while standing in front of some fire .","Un hombre que lleva un sombrero de construcción naranja se limpia la cara, mientras que otro hombre en un sombrero de construcción naranja levanta algo en una polea de cadena, mientras está de pie frente a un poco de fuego.","身戴橙色建筑帽的男人擦擦脸, 身戴橙色建筑帽的男人则站在火炉前,",ایک آدمی ایک نادیدہ ٹوپی پہنتا ہے جبکہ ایک نادر ٹوپی میں ایک اُس کے چہرے کو مٹا دیتا ہے اور کچھ آگ کے آگے کھڑی ہے جبکہ کچھ کو آگ کے سامنے کھڑا کر دیتا ہے ۔
/content/flickr30k_images/1191338263.jpg,"A woman with an umbrella is sitting at a station , with an Aquos commercial on the wall .","Una mujer con un paraguas está sentada en una estación, con un anuncio de Aquos en la pared.","一名持雨伞的妇女坐在车站,",ایک چھتری کے ساتھ ایک خاتون ایک سٹیشن پر بیٹھی ہے جو دیوار پر تجارتی تجارتی سامان کے ساتھ بیٹھی ہے۔
/content/flickr30k_images/1191423753.jpg,"Two people standing in front of a yellow building with a painted mural of an athlete , a rock group , and graffiti .","Dos personas de pie frente a un edificio amarillo con un mural pintado de un atleta, un grupo de rock, y graffiti.","两人站在黄楼前, 画有运动员的壁画、摇滚团体和涂鸦。",دو لوگ زرد رنگ کی عمارت کے سامنے کھڑے ہو کر ایک کھلاڑی ، پتھر کے ایک گروپ اور کری‌میل کے سامنے کھڑے ہو گئے ۔
/content/flickr30k_images/11914981.jpg,"a man , a woman , and a younger girl are moving a device with a conveyor belt","un hombre , una mujer , y una niña más joven están moviendo un dispositivo con una cinta transportadora",一个男子、一个女人和一个年轻女孩带着传送带移动一个装置。,ایک مرد، عورت، اور ایک چھوٹی سی لڑکی کر رہی ہے ایک نقل و حمل کے ساتھ ایک آلہ منتقل کر رہی ہے
/content/flickr30k_images/1191939974.jpg,A man wearing a construction hat and gloves works with machinery .,Un hombre que lleva un sombrero de construcción y guantes trabaja con maquinaria.,一个戴着建筑帽子和手套的男人 和机械一起工作,اِس کے علاوہ اُس نے اُن سے کہا کہ وہ اُن کے ساتھ کام کر رہے ہیں ۔
/content/flickr30k_images/1192725687.jpg,A homeless man holding up a sign with his request for money and his reasons for asking .,Un hombre sin hogar sosteniendo un cartel con su petición de dinero y sus razones para preguntar.,一个无家可归的人拿着一个标志 拿着他要求的钱 和他问的原因。,ایک بےگھر شخص پیسے کے لئے اپنی درخواست اور اسکی وجوہات دریافت کے ساتھ کوئی نشان رکھتا ہے ۔
/content/flickr30k_images/1193116658.jpg,A young girl rides a unicycle next to another riding a scooter on a busy street .,Una joven monta un monociclo al lado de otro montando un scooter en una calle concurrida.,"一位年轻女孩骑着单车在繁忙的街道上骑着摩托车,",ایک نوجوان لڑکی گلی‌کوچوں میں ایک اَور سائیکل پر سوار ہو کر سائیکل چلاتی ہے ۔
